time,cell_id,factor_id,value
2.2147650718688965,1,y,-0.17071692645549774
2.2147650718688965,1,radius,0.6156436204910278
2.2147650718688965,1,spring_constant,0.08959412574768066
2.2147650718688965,2,x,0.10422869026660919
2.2147650718688965,2,y,0.8275963664054871
2.2147650718688965,2,radius,0.36113154888153076
2.2147650718688965,2,spring_constant,0.32180261611938477
2.315436363220215,0,x,0.48802700638771057
2.315436363220215,0,y,0.5567348003387451
2.315436363220215,0,radius,0.23086899518966675
2.315436363220215,0,spring_constant,0.16222846508026123
2.315436363220215,1,x,0.36707696318626404
2.315436363220215,1,y,-0.13845722377300262
2.315436363220215,1,radius,0.6156436204910278
2.315436363220215,1,spring_constant,0.08959412574768066
2.315436363220215,2,x,0.01574775204062462
2.315436363220215,2,y,0.8197306394577026
2.315436363220215,2,radius,0.36113154888153076
2.315436363220215,2,spring_constant,0.32180261611938477
2.416107416152954,0,x,0.4265361428260803
2.416107416152954,0,y,0.596481442451477
2.416107416152954,0,radius,0.23086899518966675
2.416107416152954,0,spring_constant,0.16222846508026123
2.416107416152954,1,x,0.371002197265625
2.416107416152954,1,y,-0.10647526383399963
2.416107416152954,1,radius,0.6156436204910278
2.416107416152954,1,spring_constant,0.08959412574768066
2.416107416152954,2,x,-0.07030761986970901
2.416107416152954,2,y,0.8029588460922241
2.416107416152954,2,radius,0.36113154888153076
2.416107416152954,2,spring_constant,0.32180261611938477
2.5167784690856934,0,x,0.3623872399330139
2.5167784690856934,0,y,0.6297373175621033
2.5167784690856934,0,radius,0.23086899518966675
2.5167784690856934,0,spring_constant,0.16222846508026123
2.5167784690856934,1,x,0.3723919987678528
2.5167784690856934,1,y,-0.07495175302028656
2.5167784690856934,1,radius,0.6156436204910278
2.5167784690856934,1,spring_constant,0.08959412574768066
2.5167784690856934,2,x,-0.1530071645975113
2.5167784690856934,2,y,0.7776217460632324
2.5167784690856934,2,radius,0.36113154888153076
2.5167784690856934,2,spring_constant,0.32180261611938477
2.6174497604370117,0,x,0.2961650490760803
2.6174497604370117,0,y,0.6564148664474487
2.6174497604370117,0,radius,0.23086899518966675
2.6174497604370117,0,spring_constant,0.16222846508026123
2.6174497604370117,1,x,0.3713552951812744
2.6174497604370117,1,y,-0.04405146837234497
2.6174497604370117,1,radius,0.6156436204910278
2.6174497604370117,1,spring_constant,0.08959412574768066
2.6174497604370117,2,x,-0.23147103190422058
2.6174497604370117,2,y,0.7441768646240234
2.6174497604370117,2,radius,0.36113154888153076
2.6174497604370117,2,spring_constant,0.32180261611938477
2.718120813369751,0,x,0.22845518589019775
2.718120813369751,0,y,0.6764565110206604
2.718120813369751,0,radius,0.23086899518966675
2.718120813369751,0,spring_constant,0.16222846508026123
2.718120813369751,1,x,0.36800703406333923
2.718120813369751,1,y,-0.013924380764365196
2.718120813369751,1,radius,0.6156436204910278
2.718120813369751,1,spring_constant,0.08959412574768066
2.718120813369751,2,x,-0.3048846125602722
2.718120813369751,2,y,0.7031870484352112
2.718120813369751,2,radius,0.36113154888153076
2.718120813369751,2,spring_constant,0.32180261611938477
2.8187918663024902,0,x,0.15984399616718292
2.8187918663024902,0,y,0.6898390054702759
2.8187918663024902,0,radius,0.23086899518966675
2.8187918663024902,0,spring_constant,0.16222846508026123
2.8187918663024902,1,x,0.36246925592422485
2.8187918663024902,1,y,0.015290833078324795
2.8187918663024902,1,radius,0.6156436204910278
2.8187918663024902,1,spring_constant,0.08959412574768066
2.8187918663024902,2,x,-0.37251508235931396
2.8187918663024902,2,y,0.6553092002868652
2.8187918663024902,2,radius,0.36113154888153076
2.8187918663024902,2,spring_constant,0.32180261611938477
2.9194631576538086,0,x,0.09091563522815704
2.9194631576538086,0,y,0.6965737342834473
2.9194631576538086,0,radius,0.23086899518966675
2.9194631576538086,0,spring_constant,0.16222846508026123
2.9194631576538086,1,x,0.35495704412460327
2.9194631576538086,1,y,0.04340933635830879
2.9194631576538086,1,radius,0.6156436204910278
2.9194631576538086,1,spring_constant,0.08959412574768066
2.9194631576538086,2,x,-0.43380412459373474
2.9194631576538086,2,y,0.6013427972793579
2.9194631576538086,2,radius,0.36113154888153076
2.9194631576538086,2,spring_constant,0.32180261611938477
3.020134210586548,0,x,0.022250300273299217
3.020134210586548,0,y,0.6967055797576904
3.020134210586548,0,radius,0.23086899518966675
3.020134210586548,0,spring_constant,0.16222846508026123
3.020134210586548,1,x,0.34564244747161865
3.020134210586548,1,y,0.07033764570951462
3.020134210586548,1,radius,0.6156436204910278
3.020134210586548,1,spring_constant,0.08959412574768066
3.020134210586548,2,x,-0.48824232816696167
3.020134210586548,2,y,0.5420790314674377
3.020134210586548,2,radius,0.36113154888153076
3.020134210586548,2,spring_constant,0.32180261611938477
3.120805501937866,0,x,-0.045570600777864456
3.120805501937866,0,y,0.690322995185852
3.120805501937866,0,radius,0.23086899518966675
3.120805501937866,0,spring_constant,0.16222846508026123
3.120805501937866,1,x,0.3346572518348694
3.120805501937866,1,y,0.09602662175893784
3.120805501937866,1,radius,0.6156436204910278
3.120805501937866,1,spring_constant,0.08959412574768066
3.120805501937866,2,x,-0.5353862047195435
3.120805501937866,2,y,0.47832778096199036
3.120805501937866,2,radius,0.36113154888153076
3.120805501937866,2,spring_constant,0.32180261611938477
3.2214765548706055,0,x,-0.11196764558553696
3.2214765548706055,0,y,0.6775621175765991
3.2214765548706055,0,radius,0.23086899518966675
3.2214765548706055,0,spring_constant,0.16222846508026123
3.2214765548706055,1,x,0.3221234381198883
3.2214765548706055,1,y,0.12043484300374985
3.2214765548706055,1,radius,0.6156436204910278
3.2214765548706055,1,spring_constant,0.08959412574768066
3.2214765548706055,2,x,-0.5748917460441589
3.2214765548706055,2,y,0.4109364449977875
3.2214765548706055,2,radius,0.36113154888153076
3.2214765548706055,2,spring_constant,0.32180261611938477
3.3221476078033447,0,x,-0.176370307803154
3.3221476078033447,0,y,0.6586097478866577
3.3221476078033447,0,radius,0.23086899518966675
3.3221476078033447,0,spring_constant,0.16222846508026123
3.3221476078033447,1,x,0.3081543743610382
3.3221476078033447,1,y,0.1435268074274063
3.3221476078033447,1,radius,0.6156436204910278
3.3221476078033447,1,spring_constant,0.08959412574768066
3.3221476078033447,2,x,-0.6065170764923096
3.3221476078033447,2,y,0.34077465534210205
3.3221476078033447,2,radius,0.36113154888153076
3.3221476078033447,2,spring_constant,0.32180261611938477
3.422818899154663,0,x,-0.23822245001792908
3.422818899154663,0,y,0.6337043642997742
3.422818899154663,0,radius,0.23086899518966675
3.422818899154663,0,spring_constant,0.16222846508026123
3.422818899154663,1,x,0.292854905128479
3.422818899154663,1,y,0.16527126729488373
3.422818899154663,1,radius,0.6156436204910278
3.422818899154663,1,spring_constant,0.08959412574768066
3.422818899154663,2,x,-0.6301214098930359
3.422818899154663,2,y,0.26872244477272034
3.422818899154663,2,radius,0.36113154888153076
3.422818899154663,2,spring_constant,0.32180261611938477
3.5234899520874023,0,x,-0.29698842763900757
3.5234899520874023,0,y,0.6031361818313599
3.5234899520874023,0,radius,0.23086899518966675
3.5234899520874023,0,spring_constant,0.16222846508026123
3.5234899520874023,1,x,0.27632278203964233
3.5234899520874023,1,y,0.18563944101333618
3.5234899520874023,1,radius,0.6156436204910278
3.5234899520874023,1,spring_constant,0.08959412574768066
3.5234899520874023,2,x,-0.6456624269485474
3.5234899520874023,2,y,0.19565770030021667
3.5234899520874023,2,radius,0.36113154888153076
3.5234899520874023,2,spring_constant,0.32180261611938477
3.6241612434387207,0,x,-0.35216084122657776
3.6241612434387207,0,y,0.5672454833984375
3.6241612434387207,0,radius,0.23086899518966675
3.6241612434387207,0,spring_constant,0.16222846508026123
3.6241612434387207,1,x,0.25864872336387634
3.6241612434387207,1,y,0.20460425317287445
3.6241612434387207,1,radius,0.6156436204910278
3.6241612434387207,1,spring_constant,0.08959412574768066
3.6241612434387207,2,x,-0.6531941294670105
3.6241612434387207,2,y,0.12244419008493423
3.6241612434387207,2,radius,0.36113154888153076
3.6241612434387207,2,spring_constant,0.32180261611938477
3.72483229637146,0,x,-0.4032629132270813
3.72483229637146,0,y,0.5264214873313904
3.72483229637146,0,radius,0.23086899518966675
3.72483229637146,0,spring_constant,0.16222846508026123
3.72483229637146,1,x,0.23992013931274414
3.72483229637146,1,y,0.22213831543922424
3.72483229637146,1,radius,0.6156436204910278
3.72483229637146,1,spring_constant,0.08959412574768066
3.72483229637146,2,x,-0.652858555316925
3.72483229637146,2,y,0.04992261528968811
3.72483229637146,2,radius,0.36113154888153076
3.72483229637146,2,spring_constant,0.32180261611938477
3.825503349304199,0,x,-0.44985905289649963
3.825503349304199,0,y,0.48109495639801025
3.825503349304199,0,radius,0.23086899518966675
3.825503349304199,0,spring_constant,0.16222846508026123
3.825503349304199,1,x,0.22021660208702087
3.825503349304199,1,y,0.2382144182920456
3.825503349304199,1,radius,0.6156436204910278
3.825503349304199,1,spring_constant,0.08959412574768066
3.825503349304199,2,x,-0.6448882818222046
3.825503349304199,2,y,-0.02110002376139164
3.825503349304199,2,radius,0.36113154888153076
3.825503349304199,2,spring_constant,0.32180261611938477
3.9261746406555176,0,x,-0.491557240486145
3.9261746406555176,0,y,0.4317423105239868
3.9261746406555176,0,radius,0.23086899518966675
3.9261746406555176,0,spring_constant,0.16222846508026123
3.9261746406555176,1,x,0.19961778819561005
3.9261746406555176,1,y,0.25280365347862244
3.9261746406555176,1,radius,0.6156436204910278
3.9261746406555176,1,spring_constant,0.08959412574768066
3.9261746406555176,2,x,-0.6295920610427856
3.9261746406555176,2,y,-0.08985814452171326
3.9261746406555176,2,radius,0.36113154888153076
3.9261746406555176,2,spring_constant,0.32180261611938477
4.026845932006836,0,x,-0.5280125141143799
4.026845932006836,0,y,0.3788730502128601
4.026845932006836,0,radius,0.23086899518966675
4.026845932006836,0,spring_constant,0.16222846508026123
4.026845932006836,1,x,0.17820018529891968
4.026845932006836,1,y,0.2658753991127014
4.026845932006836,1,radius,0.6156436204910278
4.026845932006836,1,spring_constant,0.08959412574768066
4.026845932006836,2,x,-0.607353150844574
4.026845932006836,2,y,-0.15563449263572693
4.026845932006836,2,radius,0.36113154888153076
4.026845932006836,2,spring_constant,0.32180261611938477
4.127516746520996,0,x,-0.5589328408241272
4.127516746520996,0,y,0.3230285346508026
4.127516746520996,0,radius,0.23086899518966675
4.127516746520996,0,spring_constant,0.16222846508026123
4.127516746520996,1,x,0.15604016184806824
4.127516746520996,1,y,0.27739715576171875
4.127516746520996,1,radius,0.6156436204910278
4.127516746520996,1,spring_constant,0.08959412574768066
4.127516746520996,2,x,-0.5786207318305969
4.127516746520996,2,y,-0.217766672372818
4.127516746520996,2,radius,0.36113154888153076
4.127516746520996,2,spring_constant,0.32180261611938477
4.2281880378723145,0,x,-0.5840815305709839
4.2281880378723145,0,y,0.26477473974227905
4.2281880378723145,0,radius,0.23086899518966675
4.2281880378723145,0,spring_constant,0.16222846508026123
4.2281880378723145,1,x,0.13321444392204285
4.2281880378723145,1,y,0.2873344123363495
4.2281880378723145,1,radius,0.6156436204910278
4.2281880378723145,1,spring_constant,0.08959412574768066
4.2281880378723145,2,x,-0.5439026355743408
4.2281880378723145,2,y,-0.275653600692749
4.2281880378723145,2,radius,0.36113154888153076
4.2281880378723145,2,spring_constant,0.32180261611938477
4.328859329223633,0,x,-0.6032804250717163
4.328859329223633,0,y,0.20469801127910614
4.328859329223633,0,radius,0.23086899518966675
4.328859329223633,0,spring_constant,0.16222846508026123
4.328859329223633,1,x,0.10980211198329926
4.328859329223633,1,y,0.29565170407295227
4.328859329223633,1,radius,0.6156436204910278
4.328859329223633,1,spring_constant,0.08959412574768066
4.328859329223633,2,x,-0.5037568211555481
4.328859329223633,2,y,-0.3287582993507385
4.328859329223633,2,radius,0.36113154888153076
4.328859329223633,2,spring_constant,0.32180261611938477
4.429530143737793,0,x,-0.6164072751998901
4.429530143737793,0,y,0.14339636266231537
4.429530143737793,0,radius,0.23086899518966675
4.429530143737793,0,spring_constant,0.16222846508026123
4.429530143737793,1,x,0.08588524907827377
4.429530143737793,1,y,0.30230802297592163
4.429530143737793,1,radius,0.6156436204910278
4.429530143737793,1,spring_constant,0.08959412574768066
4.429530143737793,2,x,-0.45878925919532776
4.429530143737793,2,y,-0.3766118586063385
4.429530143737793,2,radius,0.36113154888153076
4.429530143737793,2,spring_constant,0.32180261611938477
4.530201435089111,0,x,-0.6234038472175598
4.530201435089111,0,y,0.08147689700126648
4.530201435089111,0,radius,0.23086899518966675
4.530201435089111,0,spring_constant,0.16222846508026123
4.530201435089111,1,x,0.06155024468898773
4.530201435089111,1,y,0.3072686791419983
4.530201435089111,1,radius,0.6156436204910278
4.530201435089111,1,spring_constant,0.08959412574768066
4.530201435089111,2,x,-0.4096333384513855
4.530201435089111,2,y,-0.4188176989555359
4.530201435089111,2,radius,0.36113154888153076
4.530201435089111,2,spring_constant,0.32180261611938477
4.63087272644043,0,x,-0.624272882938385
4.63087272644043,0,y,0.019544823095202446
4.63087272644043,0,radius,0.23086899518966675
4.63087272644043,0,spring_constant,0.16222846508026123
4.63087272644043,1,x,0.03688874468207359
4.63087272644043,1,y,0.31049323081970215
4.63087272644043,1,radius,0.6156436204910278
4.63087272644043,1,spring_constant,0.08959412574768066
4.63087272644043,2,x,-0.3569554090499878
4.63087272644043,2,y,-0.4550507962703705
4.63087272644043,2,radius,0.36113154888153076
4.63087272644043,2,spring_constant,0.32180261611938477
4.73154354095459,0,x,-0.6190750002861023
4.73154354095459,0,y,-0.04179832711815834
4.73154354095459,0,radius,0.23086899518966675
4.73154354095459,0,spring_constant,0.16222846508026123
4.73154354095459,1,x,0.011998560279607773
4.73154354095459,1,y,0.3119434416294098
4.73154354095459,1,radius,0.6156436204910278
4.73154354095459,1,spring_constant,0.08959412574768066
4.73154354095459,2,x,-0.30144059658050537
4.73154354095459,2,y,-0.4850616157054901
4.73154354095459,2,radius,0.36113154888153076
4.73154354095459,2,spring_constant,0.32180261611938477
4.832214832305908,0,x,-0.6079307794570923
4.832214832305908,0,y,-0.10196444392204285
4.832214832305908,0,radius,0.23086899518966675
4.832214832305908,0,spring_constant,0.16222846508026123
4.832214832305908,1,x,-0.013015828095376492
4.832214832305908,1,y,0.3115847706794739
4.832214832305908,1,radius,0.6156436204910278
4.832214832305908,1,spring_constant,0.08959412574768066
4.832214832305908,2,x,-0.2437848597764969
4.832214832305908,2,y,-0.5086729526519775
4.832214832305908,2,radius,0.36113154888153076
4.832214832305908,2,spring_constant,0.32180261611938477
4.932886123657227,0,x,-0.5910167098045349
4.932886123657227,0,y,-0.16038204729557037
4.932886123657227,0,radius,0.23086899518966675
4.932886123657227,0,spring_constant,0.16222846508026123
4.932886123657227,1,x,-0.03804238885641098
4.932886123657227,1,y,0.3093838393688202
4.932886123657227,1,radius,0.6156436204910278
4.932886123657227,1,spring_constant,0.08959412574768066
4.932886123657227,2,x,-0.18468809127807617
4.932886123657227,2,y,-0.5257843136787415
4.932886123657227,2,radius,0.36113154888153076
4.932886123657227,2,spring_constant,0.32180261611938477
5.033556938171387,0,x,-0.568565309047699
5.033556938171387,0,y,-0.2165035903453827
5.033556938171387,0,radius,0.23086899518966675
5.033556938171387,0,spring_constant,0.16222846508026123
5.033556938171387,1,x,-0.06296151876449585
5.033556938171387,1,y,0.3053131401538849
5.033556938171387,1,radius,0.6156436204910278
5.033556938171387,1,spring_constant,0.08959412574768066
5.033556938171387,2,x,-0.12484932690858841
5.033556938171387,2,y,-0.5363645553588867
