time,cell_id,coordinate_id,value
1.1073825359344482,2,1,-0.512046754360199
1.208053708076477,0,0,-0.7339388132095337
1.208053708076477,0,1,-0.4330116808414459
1.208053708076477,1,0,0.8244123458862305
1.208053708076477,1,1,0.01742434687912464
1.208053708076477,2,0,0.6698257327079773
1.208053708076477,2,1,-0.4411519765853882
1.3087248802185059,0,0,-0.6730166077613831
1.3087248802185059,0,1,-0.4945231080055237
1.3087248802185059,1,0,0.8032464981079102
1.3087248802185059,1,1,0.10289781540632248
1.3087248802185059,2,0,0.6955288052558899
1.3087248802185059,2,1,-0.36889728903770447
1.4093959331512451,0,0,-0.6075524687767029
1.4093959331512451,0,1,-0.5485026240348816
1.4093959331512451,1,0,0.7737101316452026
1.4093959331512451,1,1,0.18424153327941895
1.4093959331512451,2,0,0.7139537334442139
1.4093959331512451,2,1,-0.295992910861969
1.510067105293274,0,0,-0.5384009480476379
1.510067105293274,0,1,-0.5946905612945557
1.510067105293274,1,0,0.7364126443862915
1.510067105293274,1,1,0.2606860399246216
1.510067105293274,2,0,0.7252228260040283
1.510067105293274,2,1,-0.22312363982200623
1.6107382774353027,0,0,-0.4664216637611389
1.6107382774353027,0,1,-0.632917046546936
1.6107382774353027,1,0,0.6920289397239685
1.6107382774353027,1,1,0.3315402865409851
1.6107382774353027,2,0,0.7295193076133728
1.6107382774353027,2,1,-0.15094488859176636
1.7114094495773315,0,0,-0.3924688994884491
1.7114094495773315,0,1,-0.6631021499633789
1.7114094495773315,1,0,0.6412897706031799
1.7114094495773315,1,1,0.3961963653564453
1.7114094495773315,2,0,0.7270802855491638
1.7114094495773315,2,1,-0.08007783442735672
1.8120806217193604,0,0,-0.3173840641975403
1.8120806217193604,0,1,-0.6852527260780334
1.8120806217193604,1,0,0.5849706530570984
1.8120806217193604,1,1,0.4541357457637787
1.8120806217193604,2,0,0.7181950807571411
1.8120806217193604,2,1,-0.011105216108262539
1.9127516746520996,0,0,-0.24198733270168304
1.9127516746520996,0,1,-0.6994537711143494
1.9127516746520996,1,0,0.5238911509513855
1.9127516746520996,1,1,0.504928708076477
1.9127516746520996,2,0,0.7031967639923096
1.9127516746520996,2,1,0.05543198063969612
2.013422966003418,0,0,-0.1670682281255722
2.013422966003418,0,1,-0.7058762311935425
2.013422966003418,1,0,0.4588859975337982
2.013422966003418,1,1,0.5482385158538818
2.013422966003418,2,0,0.6824588775634766
2.013422966003418,2,1,0.11903786659240723
2.1140940189361572,0,0,-0.09338176250457764
2.1140940189361572,0,1,-0.7047591805458069
2.1140940189361572,1,0,0.3908149302005768
2.1140940189361572,1,1,0.5838212966918945
2.1140940189361572,2,0,0.6563909649848938
2.1140940189361572,2,1,0.17926310002803802
2.2147650718688965,0,0,-0.021639684215188026
2.2147650718688965,0,1,-0.6964114308357239
2.2147650718688965,1,0,0.3205418586730957
2.2147650718688965,1,1,0.6115270853042603
2.2147650718688965,2,0,0.6254317760467529
2.2147650718688965,2,1,0.23570778965950012
2.315436363220215,0,0,0.04749416187405586
2.315436363220215,0,1,-0.6812065243721008
2.315436363220215,1,0,0.24892792105674744
2.315436363220215,1,1,0.6312965750694275
2.315436363220215,2,0,0.5900447964668274
2.315436363220215,2,1,0.2880227565765381
2.416107416152954,0,0,0.1134091392159462
2.416107416152954,0,1,-0.6595696806907654
2.416107416152954,1,0,0.17682310938835144
2.416107416152954,1,1,0.6431618928909302
2.416107416152954,2,0,0.5507120490074158
2.416107416152954,2,1,0.3359079957008362
2.5167784690856934,0,0,0.17555201053619385
2.5167784690856934,0,1,-0.6319791078567505
2.5167784690856934,1,0,0.10505588352680206
2.5167784690856934,1,1,0.6472393870353699
2.5167784690856934,2,0,0.507931113243103
2.5167784690856934,2,1,0.37911731004714966
2.6174497604370117,0,0,0.2334306240081787
2.6174497604370117,0,1,-0.5989545583724976
2.6174497604370117,1,0,0.034425199031829834
2.6174497604370117,1,1,0.6437280178070068
2.6174497604370117,2,0,0.4622064232826233
2.6174497604370117,2,1,0.41745445132255554
2.718120813369751,0,0,0.2866148352622986
2.718120813369751,0,1,-0.5610511898994446
2.718120813369751,1,0,-0.03430628404021263
2.718120813369751,1,1,0.6329097151756287
2.718120813369751,2,0,0.41405078768730164
2.718120813369751,2,1,0.45077279210090637
2.8187918663024902,0,0,0.33474189043045044
2.8187918663024902,0,1,-0.518852949142456
2.8187918663024902,1,0,-0.10042081773281097
2.8187918663024902,1,1,0.6151313185691833
2.8187918663024902,2,0,0.36397117376327515
2.8187918663024902,2,1,0.4789767861366272
2.9194631576538086,0,0,0.37751445174217224
2.9194631576538086,0,1,-0.47296449542045593
2.9194631576538086,1,0,-0.1632513403892517
2.9194631576538086,1,1,0.590811014175415
2.9194631576538086,2,0,0.3124730587005615
2.9194631576538086,2,1,0.502018392086029
3.020134210586548,0,0,0.4147021770477295
3.020134210586548,0,1,-0.4240056574344635
3.020134210586548,1,0,-0.22218704223632812
3.020134210586548,1,1,0.5604271292686462
3.020134210586548,2,0,0.2600526511669159
3.020134210586548,2,1,0.5198944807052612
3.120805501937866,0,0,0.4461418390274048
3.120805501937866,0,1,-0.3726026117801666
3.120805501937866,1,0,-0.276679128408432
3.120805501937866,1,1,0.524509072303772
3.120805501937866,2,0,0.20719248056411743
3.120805501937866,2,1,0.532647430896759
3.2214765548706055,0,0,0.471735417842865
3.2214765548706055,0,1,-0.3193824589252472
3.2214765548706055,1,0,-0.32624444365501404
3.2214765548706055,1,1,0.48363348841667175
3.2214765548706055,2,0,0.15435972809791565
3.2214765548706055,2,1,0.5403605103492737
3.3221476078033447,0,0,0.491449773311615
3.3221476078033447,0,1,-0.2649666666984558
3.3221476078033447,1,0,-0.3704679310321808
3.3221476078033447,1,1,0.43841552734375
3.3221476078033447,2,0,0.1020013839006424
3.3221476078033447,2,1,0.5431563258171082
3.422818899154663,0,0,0.5053146481513977
3.422818899154663,0,1,-0.20996345579624176
3.422818899154663,1,0,-0.40900853276252747
3.422818899154663,1,1,0.38949882984161377
3.422818899154663,2,0,0.05054239183664322
3.422818899154663,2,1,0.5411930084228516
3.5234899520874023,0,0,0.5134151577949524
3.5234899520874023,0,1,-0.15496429800987244
3.5234899520874023,1,0,-0.4415959119796753
3.5234899520874023,1,1,0.33755165338516235
3.5234899520874023,2,0,0.0003827023319900036
3.5234899520874023,2,1,0.5346631407737732
3.6241612434387207,0,0,0.5158975124359131
3.6241612434387207,0,1,-0.10053583234548569
3.6241612434387207,1,0,-0.46803557872772217
3.6241612434387207,1,1,0.2832544147968292
3.6241612434387207,2,0,-0.04810482636094093
3.6241612434387207,2,1,0.5237873196601868
3.72483229637146,0,0,0.5129567980766296
3.72483229637146,0,1,-0.0472182035446167
3.72483229637146,1,0,-0.4882068634033203
3.72483229637146,1,1,0.2272966057062149
3.72483229637146,2,0,-0.09457605332136154
3.72483229637146,2,1,0.5088151097297668
3.825503349304199,0,0,0.504837691783905
3.825503349304199,0,1,0.004482428543269634
3.825503349304199,1,0,-0.5020624399185181
3.825503349304199,1,1,0.17036493122577667
3.825503349304199,2,0,-0.13871753215789795
3.825503349304199,2,1,0.4900185465812683
3.9261746406555176,0,0,0.49182823300361633
3.9261746406555176,0,1,0.054096370935440063
3.9261746406555176,1,0,-0.5096269249916077
3.9261746406555176,1,1,0.11313788592815399
3.9261746406555176,2,0,-0.18024729192256927
3.9261746406555176,2,1,0.4676896929740906
4.026845932006836,0,0,0.4742553234100342
4.026845932006836,0,1,0.10119382292032242
4.026845932006836,1,0,-0.5109947323799133
4.026845932006836,1,1,0.056278448551893234
4.026845932006836,2,0,-0.2189154177904129
4.026845932006836,2,1,0.44213834404945374
4.127516746520996,0,0,0.45248180627822876
4.127516746520996,0,1,0.14538758993148804
4.127516746520996,1,0,-0.50632643699646
4.127516746520996,1,1,0.00042687731911428273
4.127516746520996,2,0,-0.2545054256916046
4.127516746520996,2,1,0.41368725895881653
4.2281880378723145,0,0,0.4268968105316162
4.2281880378723145,0,1,0.18633680045604706
4.2281880378723145,1,0,-0.49584653973579407
4.2281880378723145,1,1,-0.05380605161190033
4.2281880378723145,2,0,-0.28683391213417053
4.2281880378723145,2,1,0.3826703727245331
4.328859329223633,0,0,0.3979153633117676
4.328859329223633,0,1,0.2237463891506195
4.328859329223633,1,0,-0.4798383414745331
4.328859329223633,1,1,-0.1058439090847969
4.328859329223633,2,0,-0.31574997305870056
4.328859329223633,2,1,0.34942853450775146
4.429530143737793,0,0,0.3659709692001343
4.429530143737793,0,1,0.2573700547218323
4.429530143737793,1,0,-0.45863813161849976
4.429530143737793,1,1,-0.15515068173408508
4.429530143737793,2,0,-0.34113603830337524
4.429530143737793,2,1,0.3143078088760376
4.530201435089111,0,0,0.331509530544281
4.530201435089111,0,1,0.287010133266449
4.530201435089111,1,0,-0.43263325095176697
4.530201435089111,1,1,-0.20123593509197235
4.530201435089111,2,0,-0.3629074692726135
4.530201435089111,2,1,0.2776547074317932
4.63087272644043,0,0,0.29498669505119324
4.63087272644043,0,1,0.31251800060272217
4.63087272644043,1,0,-0.4022531509399414
4.63087272644043,1,1,-0.24365821480751038
4.63087272644043,2,0,-0.3810094892978668
4.63087272644043,2,1,0.23981527984142303
4.73154354095459,0,0,0.25686076283454895
4.73154354095459,0,1,0.3337933421134949
4.73154354095459,1,0,-0.3679657578468323
4.73154354095459,1,1,-0.2820286750793457
4.73154354095459,2,0,-0.3954191207885742
4.73154354095459,2,1,0.2011319398880005
4.832214832305908,0,0,0.21758799254894257
4.832214832305908,0,1,0.3507837951183319
4.832214832305908,1,0,-0.33026933670043945
4.832214832305908,1,1,-0.3160152733325958
4.832214832305908,2,0,-0.4061427116394043
4.832214832305908,2,1,0.16193999350070953
4.932886123657227,0,0,0.1776198446750641
4.932886123657227,0,1,0.36348292231559753
4.932886123657227,1,0,-0.2896897792816162
4.932886123657227,1,1,-0.34534212946891785
4.932886123657227,2,0,-0.413213312625885
4.932886123657227,2,1,0.12256798148155212
5.033556938171387,0,0,0.1373957395553589
5.033556938171387,0,1,0.3719293475151062
5.033556938171387,1,0,-0.246768981218338
5.033556938171387,1,1,-0.36979466676712036
5.033556938171387,2,0,-0.41669249534606934
5.033556938171387,2,1,0.08333215117454529
5.134228229522705,0,0,0.09734096378087997
5.134228229522705,0,1,0.37620335817337036
5.134228229522705,1,0,-0.20206275582313538
5.134228229522705,1,1,-0.38921791315078735
5.134228229522705,2,0,-0.41666582226753235
5.134228229522705,2,1,0.04453720152378082
5.234899520874023,0,0,0.057862382382154465
5.234899520874023,0,1,0.37642553448677063
5.234899520874023,1,0,-0.15613287687301636
5.234899520874023,1,1,-0.4035172760486603
5.234899520874023,2,0,-0.4132421016693115
5.234899520874023,2,1,0.006473820190876722
5.335570335388184,0,0,0.019344856962561607
5.335570335388184,0,1,0.37275388836860657
5.335570335388184,1,0,-0.10954020172357559
5.335570335388184,1,1,-0.41265833377838135
5.335570335388184,2,0,-0.40655243396759033
5.335570335388184,2,1,-0.03058280237019062
5.436241626739502,0,0,-0.017852256074547768
5.436241626739502,0,1,0.3653794825077057
5.436241626739502,1,0,-0.06283926963806152
5.436241626739502,1,1,-0.4166659116744995
5.436241626739502,2,0,-0.3967467248439789
5.436241626739502,2,1,-0.06637488305568695
5.53691291809082,0,0,-0.05339697748422623
5.53691291809082,0,1,0.35452473163604736
5.53691291809082,1,0,-0.01657223142683506
5.53691291809082,1,1,-0.4156213402748108
5.53691291809082,2,0,-0.38399413228034973
5.53691291809082,2,1,-0.10066225379705429
5.6375837326049805,0,0,-0.08698753267526627
5.6375837326049805,0,1,0.3404396176338196
5.6375837326049805,1,0,0.028736865147948265
5.6375837326049805,1,1,-0.40966200828552246
5.6375837326049805,2,0,-0.3684781789779663
5.6375837326049805,2,1,-0.13322362303733826
5.738255023956299,0,0,-0.11835461854934692
5.738255023956299,0,1,0.32339614629745483
5.738255023956299,1,0,0.07258805632591248
5.738255023956299,1,1,-0.39897629618644714
5.738255023956299,2,0,-0.3503982126712799
5.738255023956299,2,1,-0.16385802626609802
5.838926315307617,0,0,-0.1472138613462448
5.838926315307617,0,1,0.3038177788257599
5.838926315307617,1,0,0.11450973153114319
5.838926315307617,1,1,-0.38380178809165955
5.838926315307617,2,0,-0.3300137519836426
5.838926315307617,2,1,-0.19251470267772675
5.9395976066589355,0,0,-0.17306990921497345
5.9395976066589355,0,1,0.28329014778137207
5.9395976066589355,1,0,0.1540745347738266
5.9395976066589355,1,1,-0.3644166886806488
5.9395976066589355,2,0,-0.30785271525382996
5.9395976066589355,2,1,-0.220316082239151
6.040268421173096,0,0,-0.19619087874889374
6.040268421173096,0,1,0.2620215117931366
6.040268421173096,1,0,0.190888911485672
6.040268421173096,1,1,-0.3411269783973694
6.040268421173096,2,0,-0.28371748328208923
6.040268421173096,2,1,-0.24702592194080353
6.140939712524414,0,0,-0.2168407142162323
6.140939712524414,0,1,0.23985475301742554
6.140939712524414,1,0,0.22457346320152283
6.140939712524414,1,1,-0.3142751455307007
6.140939712524414,2,0,-0.2574337422847748
6.140939712524414,2,1,-0.2720596492290497
6.241611003875732,0,0,-0.23513780534267426
6.241611003875732,0,1,0.21672801673412323
6.241611003875732,1,0,0.2547835111618042
6.241611003875732,1,1,-0.28424566984176636
6.241611003875732,2,0,-0.2290029078722
6.241611003875732,2,1,-0.29493170976638794
6.342281818389893,0,0,-0.2511169910430908
6.342281818389893,0,1,0.19265969097614288
6.342281818389893,1,0,0.2812204957008362
6.342281818389893,1,1,-0.2514611482620239
6.342281818389893,2,0,-0.19854822754859924
6.342281818389893,2,1,-0.31524595618247986
6.442953109741211,0,0,-0.26477015018463135
6.442953109741211,0,1,0.16773034632205963
6.442953109741211,1,0,0.30364006757736206
6.442953109741211,1,1,-0.21637405455112457
6.442953109741211,2,0,-0.16627834737300873
6.442953109741211,2,1,-0.3326832354068756
6.543624401092529,0,0,-0.2760717570781708
6.543624401092529,0,1,0.1420663297176361
6.543624401092529,1,0,0.32185402512550354
6.543624401092529,1,1,-0.1794600635766983
6.543624401092529,2,0,-0.13245990872383118
6.543624401092529,2,1,-0.34699001908302307
6.6442952156066895,0,0,-0.28499338030815125
6.6442952156066895,0,1,0.11582674831151962
6.6442952156066895,1,0,0.3357338309288025
6.6442952156066895,1,1,-0.14120660722255707
6.6442952156066895,2,0,-0.09739876538515091
6.6442952156066895,2,1,-0.3579716086387634
6.744966506958008,0,0,-0.2915177345275879
6.744966506958008,0,1,0.08918982744216919
6.744966506958008,1,0,0.3452058434486389
6.744966506958008,1,1,-0.10211008787155151
6.744966506958008,2,0,-0.061426326632499695
6.744966506958008,2,1,-0.3654833734035492
6.845637798309326,0,0,-0.29563629627227783
6.845637798309326,0,1,0.06234751641750336
6.845637798309326,1,0,0.35025492310523987
6.845637798309326,1,1,-0.06266412883996964
6.845637798309326,2,0,-0.024891041219234467
6.845637798309326,2,1,-0.36942875385284424
6.946308612823486,0,0,-0.2973613440990448
6.946308612823486,0,1,0.0354984775185585
6.946308612823486,1,0,0.3509189188480377
6.946308612823486,1,1,-0.02335650660097599
6.946308612823486,2,0,0.011848838068544865
6.946308612823486,2,1,-0.3697543740272522
7.046979904174805,0,0,-0.29671889543533325
7.046979904174805,0,1,0.008842887356877327
7.046979904174805,1,0,0.3472898006439209
7.046979904174805,1,1,0.015338713303208351
7.046979904174805,2,0,0.04843149706721306
7.046979904174805,2,1,-0.36644887924194336
7.147651195526123,0,0,-0.29375341534614563
7.147651195526123,0,1,-0.01742015965282917
7.147651195526123,1,0,0.3395088315010071
7.147651195526123,1,1,0.052965350449085236
7.147651195526123,2,0,0.08449522405862808
7.147651195526123,2,1,-0.359540194272995
7.248322486877441,0,0,-0.28852665424346924
7.248322486877441,0,1,-0.04309605807065964
7.248322486877441,1,0,0.3277641236782074
7.248322486877441,1,1,0.08909047394990921
7.248322486877441,2,0,0.1196831539273262
7.248322486877441,2,1,-0.3490941524505615
7.348993301391602,0,0,-0.28111639618873596
7.348993301391602,0,1,-0.0679965689778328
7.348993301391602,1,0,0.312288373708725
7.348993301391602,1,1,0.12330961972475052
7.348993301391602,2,0,0.15364687144756317
7.348993301391602,2,1,-0.33521386981010437
7.44966459274292,0,0,-0.27161622047424316
7.44966459274292,0,1,-0.09194224327802658
7.44966459274292,1,0,0.2933531105518341
7.44966459274292,1,1,0.15525072813034058
7.44966459274292,2,0,0.1860506236553192
7.44966459274292,2,1,-0.31803685426712036
7.55033540725708,0,0,-0.2601345181465149
7.55033540725708,0,1,-0.11476306617259979
7.55033540725708,1,0,0.27126583456993103
7.55033540725708,1,1,0.18457715213298798
7.55033540725708,2,0,0.2165735363960266
7.55033540725708,2,1,-0.29773443937301636
7.651006698608398,0,0,-0.2467930167913437
7.651006698608398,0,1,-0.136300727725029
7.651006698608398,1,0,0.2463647425174713
7.651006698608398,1,1,0.2109919935464859
7.651006698608398,2,0,0.24491405487060547
7.651006698608398,2,1,-0.2745089828968048
7.751677513122559,0,0,-0.23172584176063538
7.751677513122559,0,1,-0.1564089059829712
7.751677513122559,1,0,0.21901477873325348
7.751677513122559,1,1,0.2342395782470703
7.751677513122559,2,0,0.2707919180393219
7.751677513122559,2,1,-0.24859271943569183
7.852348804473877,0,0,-0.21507792174816132
7.852348804473877,0,1,-0.17495499551296234
7.852348804473877,1,0,0.1896015852689743
7.852348804473877,1,1,0.2541086971759796
7.852348804473877,2,0,0.29395198822021484
7.852348804473877,2,1,-0.2202441245317459
7.953020095825195,0,0,-0.19700421392917633
7.953020095825195,0,1,-0.19182023406028748
7.953020095825195,1,0,0.15852747857570648
7.953020095825195,1,1,0.2704330384731293
7.953020095825195,2,0,0.31416577100753784
7.953020095825195,2,1,-0.18974649906158447
8.053691864013672,0,0,-0.1776675432920456
8.053691864013672,0,1,-0.20690086483955383
8.053691864013672,1,0,0.12620510160923004
8.053691864013672,1,1,0.28309330344200134
8.053691864013672,2,0,0.3312349021434784
8.053691864013672,2,1,-0.15740437805652618
8.154361724853516,0,0,-0.1572389304637909
8.154361724853516,0,1,-0.22010816633701324
8.154361724853516,1,0,0.0930551066994667
8.154361724853516,1,1,0.2920154631137848
8.154361724853516,2,0,0.34499090909957886
8.154361724853516,2,1,-0.12354110181331635
8.255033493041992,0,0,-0.13589295744895935
8.255033493041992,0,1,-0.23136980831623077
8.255033493041992,1,0,0.05949559435248375
8.255033493041992,1,1,0.2971743643283844
8.255033493041992,2,0,0.35529837012290955
8.255033493041992,2,1,-0.08849382400512695
8.355705261230469,0,0,-0.11381027102470398
8.355705261230469,0,1,-0.2406282275915146
8.355705261230469,1,0,0.02594173513352871
8.355705261230469,1,1,0.29858776926994324
8.355705261230469,2,0,0.36206167936325073
8.355705261230469,2,1,-0.05261249840259552
8.456375122070312,0,0,-0.09117312729358673
8.456375122070312,0,1,-0.2478434443473816
8.456375122070312,1,0,-0.007198708597570658
8.456375122070312,1,1,0.296321302652359
8.456375122070312,2,0,0.3652130663394928
8.456375122070312,2,1,-0.016256414353847504
8.557046890258789,0,0,-0.06816492974758148
8.557046890258789,0,1,-0.25299072265625
8.557046890258789,1,0,-0.039534792304039
8.557046890258789,1,1,0.2904798686504364
8.557046890258789,2,0,0.3647236227989197
8.557046890258789,2,1,0.020213354378938675
8.657718658447266,0,0,-0.04496971517801285
8.657718658447266,0,1,-0.2560615837574005
8.657718658447266,1,0,-0.07069160789251328
8.657718658447266,1,1,0.2812119424343109
8.657718658447266,2,0,0.36060237884521484
8.657718658447266,2,1,0.05643262714147568
8.75838851928711,0,0,-0.021770084276795387
8.75838851928711,0,1,-0.25706449151039124
8.75838851928711,1,0,-0.100316621363163
8.75838851928711,1,1,0.26870229840278625
8.75838851928711,2,0,0.3528949022293091
8.75838851928711,2,1,0.09203934669494629
8.859060287475586,0,0,0.0012551300460472703
8.859060287475586,0,1,-0.25602105259895325
8.859060287475586,1,0,-0.12808462977409363
8.859060287475586,1,1,0.253170907497406
8.859060287475586,2,0,0.34167951345443726
8.859060287475586,2,1,0.12668053805828094
8.959732055664062,0,0,0.023930054157972336
8.959732055664062,0,1,-0.2529698610305786
8.959732055664062,1,0,-0.15369810163974762
8.959732055664062,1,1,0.2348693162202835
8.959732055664062,2,0,0.3270723819732666
8.959732055664062,2,1,0.16001050174236298
9.060401916503906,0,0,0.046084076166152954
9.060401916503906,0,1,-0.24796372652053833
9.060401916503906,1,0,-0.1768917441368103
9.060401916503906,1,1,0.2140776813030243
9.060401916503906,2,0,0.3092225193977356
9.060401916503906,2,1,0.19169707596302032
9.161073684692383,0,0,0.06755425035953522
9.161073684692383,0,1,-0.2410692572593689
9.161073684692383,1,0,-0.19743621349334717
9.161073684692383,1,1,0.19109833240509033
9.161073684692383,2,0,0.2883108854293823
9.161073684692383,2,1,0.22142696380615234
9.26174545288086,0,0,0.08818365633487701
9.26174545288086,0,1,-0.23236598074436188
9.26174545288086,1,0,-0.21513688564300537
9.26174545288086,1,1,0.16625504195690155
9.26174545288086,2,0,0.2645500600337982
9.26174545288086,2,1,0.2489037811756134
9.36241626739502,0,0,0.10782463848590851
9.36241626739502,0,1,-0.22194674611091614
9.36241626739502,1,0,-0.22983814775943756
9.36241626739502,1,1,0.13988646864891052
9.36241626739502,2,0,0.23817993700504303
9.36241626739502,2,1,0.2738551199436188
9.46308708190918,0,0,0.1263391524553299
9.46308708190918,0,1,-0.20991547405719757
9.46308708190918,1,0,-0.24142353236675262
9.46308708190918,1,1,0.11234325915575027
9.46308708190918,2,0,0.20946776866912842
9.46308708190918,2,1,0.29603439569473267
9.563758850097656,0,0,0.14359909296035767
9.563758850097656,0,1,-0.19638672471046448
9.563758850097656,1,0,-0.24981597065925598
9.563758850097656,1,1,0.08398138731718063
9.563758850097656,2,0,0.17870205640792847
9.563758850097656,2,1,0.31522324681282043
9.664429664611816,0,0,0.15948785841464996
9.664429664611816,0,1,-0.18148481845855713
9.664429664611816,1,0,-0.2549777030944824
9.664429664611816,1,1,0.05516115576028824
9.664429664611816,2,0,0.1461939960718155
9.664429664611816,2,1,0.3312322795391083
9.765100479125977,0,0,0.1739002913236618
9.765100479125977,0,1,-0.16534282267093658
9.765100479125977,1,0,-0.25691190361976624
9.765100479125977,1,1,0.026239855214953423
9.765100479125977,2,0,0.11227013915777206
9.765100479125977,2,1,0.34390464425086975
9.865772247314453,0,0,0.18674427270889282
9.865772247314453,0,1,-0.1481015831232071
9.865772247314453,1,0,-0.25565800070762634
9.865772247314453,1,1,-0.0024309991858899593
9.865772247314453,2,0,0.07727140188217163
9.865772247314453,2,1,0.3531174063682556
9.966443061828613,0,0,0.19793975353240967
9.966443061828613,0,1,-0.12990814447402954
9.966443061828613,1,0,-0.25129464268684387
9.966443061828613,1,1,-0.03050926886498928
9.966443061828613,2,0,0.0415501594543457
9.966443061828613,2,1,0.35878220200538635
10.067113876342773,0,0,0.20742051303386688
10.067113876342773,0,1,-0.11091507971286774
10.067113876342773,1,0,-0.24393486976623535
10.067113876342773,1,1,-0.057667359709739685
10.067113876342773,2,0,0.005464703310281038
10.067113876342773,2,1,0.3608461618423462
10.16778564453125,0,0,0.21513459086418152
10.16778564453125,0,1,-0.09127868711948395
10.16778564453125,1,0,-0.23372529447078705
10.16778564453125,1,1,-0.08359506726264954
10.16778564453125,2,0,-0.030623288825154305
10.16778564453125,2,1,0.3592927157878876
10.26845645904541,0,0,0.22104252874851227
10.26845645904541,0,1,-0.07115909457206726
10.26845645904541,1,0,-0.22084464132785797
10.26845645904541,1,1,-0.10800223052501678
10.26845645904541,2,0,-0.06635157018899918
10.26845645904541,2,1,0.35414189100265503
10.36912727355957,0,0,0.22511984407901764
10.36912727355957,0,1,-0.05071747675538063
10.36912727355957,1,0,-0.20549893379211426
10.36912727355957,1,1,-0.13062311708927155
10.36912727355957,2,0,-0.1013626977801323
10.36912727355957,2,1,0.3454488515853882
10.469799041748047,0,0,0.2276795357465744
10.469799041748047,0,1,-0.030014021322131157
10.469799041748047,1,0,-0.18824860453605652
10.469799041748047,1,1,-0.15130484104156494
10.469799041748047,2,0,-0.13530223071575165
10.469799041748047,2,1,0.3332902193069458
10.570469856262207,0,0,0.22927634418010712
10.570469856262207,0,1,-0.00881676934659481
10.570469856262207,1,0,-0.16995269060134888
10.570469856262207,1,1,-0.17012090981006622
10.570469856262207,2,0,-0.16777709126472473
10.570469856262207,2,1,0.317682683467865
10.671140670776367,0,0,0.2293744832277298
10.671140670776367,0,1,0.01279547531157732
10.671140670776367,1,0,-0.15039604902267456
10.671140670776367,1,1,-0.18695499002933502
10.671140670776367,2,0,-0.19839796423912048
10.671140670776367,2,1,0.29876795411109924
10.771812438964844,0,0,0.22763875126838684
10.771812438964844,0,1,0.03461713716387749
